station,year,season,vimscode,workup,modalgrp,pannum,seqno,specimid,preyname,totpreywt,lengthcm,pisclen,expansion,depthm,lat,lon,bWT,bSA,bDO
NM20070901021,2007,FALL,0009,Full,2,22,1,6,Stenotomus chrysops,0.49,20.3,20.3,1.2,15.24,40.49833333,-73.8575,19.59,30.71,7.05
NM20070901021,2007,FALL,0009,Full,2,22,2,7,Stenotomus chrysops,4.777,21.5,21.5,1.2,15.24,40.49833333,-73.8575,19.59,30.71,7.05
NM20070901021,2007,FALL,0009,Full,2,22,3,8,Stenotomus chrysops,1.529,19.7,19.7,1.2,15.24,40.49833333,-73.8575,19.59,30.71,7.05
NM20070901021,2007,FALL,0009,Full,2,22,4,9,Loligo pealeii,0.105,18.3,18.3,1.2,15.24,40.49833333,-73.8575,19.59,30.71,7.05
NM20070901021,2007,FALL,0163,Full,0,22,3,2,Loligo pealeii,2.892,70.91802561,70.91802561,3,15.24,40.49833333,-73.8575,19.59,30.71,7.05
NM20070901022,2007,FALL,0003,Full,1,22,1,1,Loligo pealeii,4.838,38.5,38.5,1.2,16.764,40.22466667,-73.95283333,18.72,30.78,4.39
NM20070901022,2007,FALL,0003,Full,1,22,1,1,Stenotomus chrysops,3.1189,38.5,38.5,1.2,16.764,40.22466667,-73.95283333,18.72,30.78,4.39
NM20070901022,2007,FALL,0003,Full,1,22,3,3,Anchoa mitchilli,1.6114,32.8,32.8,1.2,16.764,40.22466667,-73.95283333,18.72,30.78,4.39
NM20070901022,2007,FALL,0003,Full,1,22,4,4,Stenotomus chrysops,0.1412,34.2,34.2,1.2,16.764,40.22466667,-73.95283333,18.72,30.78,4.39
NM20070901022,2007,FALL,0003,Full,1,22,5,5,Stenotomus chrysops,3.4878,37.6,37.6,1.2,16.764,40.22466667,-73.95283333,18.72,30.78,4.39
NM20070901022,2007,FALL,0003,Full,2,22,2,7,Stenotomus chrysops,1.9244,43,43,1,16.764,40.22466667,-73.95283333,18.72,30.78,4.39
NM20070901022,2007,FALL,0163,Full,0,22,3,3,Loligo pealeii,1.555,79.17934899,79.17934899,4,16.764,40.22466667,-73.95283333,18.72,30.78,4.39
NM20070901023,2007,FALL,0007,Full,1,25,1,6,Anchoa mitchilli,2.9037,19,19,29.2,9.144,39.79883333,-74.07366667,20.45,31.19,5.85
NM20070901023,2007,FALL,0007,Full,1,25,2,7,Anchoa mitchilli,1.2498,16,16,29.2,9.144,39.79883333,-74.07366667,20.45,31.19,5.85
NM20070901023,2007,FALL,0007,Full,1,25,3,8,Anchoa mitchilli,0.2898,15.7,15.7,29.2,9.144,39.79883333,-74.07366667,20.45,31.19,5.85
NM20070901023,2007,FALL,0007,Full,1,25,4,9,Anchoa mitchilli,1.4916,14.8,14.8,29.2,9.144,39.79883333,-74.07366667,20.45,31.19,5.85
NM20070901023,2007,FALL,0007,Full,1,25,5,10,Anchoa mitchilli,1.5912,14.8,14.8,29.2,9.144,39.79883333,-74.07366667,20.45,31.19,5.85
NM20070901023,2007,FALL,0007,Full,2,25,1,1,Anchoa mitchilli,1.2151,32.7,32.7,6.2,9.144,39.79883333,-74.07366667,20.45,31.19,5.85
NM20070901023,2007,FALL,0007,Full,2,25,2,2,Anchoa mitchilli,0.9365,26.3,26.3,6.2,9.144,39.79883333,-74.07366667,20.45,31.19,5.85
NM20070901023,2007,FALL,0007,Full,2,25,4,3,Anchoa mitchilli,3.6774,27,27,6.2,9.144,39.79883333,-74.07366667,20.45,31.19,5.85
NM20070901023,2007,FALL,0007,Full,2,25,6,5,Anchoa mitchilli,0.8365,29.4,29.4,6.2,9.144,39.79883333,-74.07366667,20.45,31.19,5.85
NM20070901023,2007,FALL,0009,Full,1,25,2,3,Anchoa mitchilli,0.5794,11,11,5.2,9.144,39.79883333,-74.07366667,20.45,31.19,5.85
NM20070901023,2007,FALL,0009,Full,1,25,3,4,Anchoa mitchilli,1.5469,14.1,14.1,5.2,9.144,39.79883333,-74.07366667,20.45,31.19,5.85
NM20070901023,2007,FALL,0009,Full,2,25,1,1,Stenotomus chrysops,1.2836,32.7,32.7,1,9.144,39.79883333,-74.07366667,20.45,31.19,5.85
NM20070901023,2007,FALL,0173,Full,0,25,2,2,Anchoa mitchilli,0.623,67.617106,67.617106,1,9.144,39.79883333,-74.07366667,20.45,31.19,5.85
NM20070901023,2007,FALL,0173,Full,0,25,2,2,Peprilus triacanthus,4.485,67.617106,67.617106,1,9.144,39.79883333,-74.07366667,20.45,31.19,5.85
NM20070901024,2007,FALL,0003,Full,1,25,7,8,Anchoa mitchilli,1.286,27.3,27.3,2,7.3152,39.738,-74.09466667,20.66,31.26,5.05
NM20070901024,2007,FALL,0007,Full,1,25,2,8,Anchoa mitchilli,0.8196,17.2,17.2,100.6012,7.3152,39.738,-74.09466667,20.66,31.26,5.05
NM20070901024,2007,FALL,0007,Full,1,25,3,9,Anchoa mitchilli,1.3523,15.9,15.9,100.6012,7.3152,39.738,-74.09466667,20.66,31.26,5.05
NM20070901024,2007,FALL,0007,Full,1,25,5,11,Anchoa mitchilli,0.2448,16.4,16.4,100.6012,7.3152,39.738,-74.09466667,20.66,31.26,5.05
NM20070901024,2007,FALL,0007,Full,1,25,6,12,Anchoa mitchilli,4.2968,20.4,20.4,100.6012,7.3152,39.738,-74.09466667,20.66,31.26,5.05
NM20070901024,2007,FALL,0007,Full,2,25,1,3,Anchoa mitchilli,1.0695,33.4,33.4,9.2,7.3152,39.738,-74.09466667,20.66,31.26,5.05
NM20070901024,2007,FALL,0007,Full,2,25,3,5,Anchoa mitchilli,0.6209,27.9,27.9,9.2,7.3152,39.738,-74.09466667,20.66,31.26,5.05
NM20070901024,2007,FALL,0007,Full,2,25,3,5,Brevoortia tyrannus,1.9184,27.9,27.9,9.2,7.3152,39.738,-74.09466667,20.66,31.26,5.05
NM20070901024,2007,FALL,0007,Full,2,25,5,7,Anchoa mitchilli,1.5927,27.5,27.5,9.2,7.3152,39.738,-74.09466667,20.66,31.26,5.05
NM20070901024,2007,FALL,0007,Full,3,25,1,1,Anchoa mitchilli,0.4564,40.2,40.2,1,7.3152,39.738,-74.09466667,20.66,31.26,5.05
NM20070901024,2007,FALL,0007,Full,3,25,1,1,Cynoscion regalis,18.4831,40.2,40.2,1,7.3152,39.738,-74.09466667,20.66,31.26,5.05
NM20070901024,2007,FALL,0009,Full,1,25,3,3,Anchoa mitchilli,0.463,11.7,11.7,14,7.3152,39.738,-74.09466667,20.66,31.26,5.05
NM20070901024,2007,FALL,0009,Full,2,25,1,6,Loligo pealeii,5.972,18.3,18.3,2.2,7.3152,39.738,-74.09466667,20.66,31.26,5.05
NM20070901024,2007,FALL,0009,Full,2,25,2,7,Anchoa mitchilli,0.603,19,19,2.2,7.3152,39.738,-74.09466667,20.66,31.26,5.05
NM20070901024,2007,FALL,0009,Full,2,25,3,8,Anchoa mitchilli,1.044,22.9,22.9,2.2,7.3152,39.738,-74.09466667,20.66,31.26,5.05
NM20070901024,2007,FALL,0009,Full,2,25,4,9,Anchoa mitchilli,0.2146,19.6,19.6,2.2,7.3152,39.738,-74.09466667,20.66,31.26,5.05
NM20070901024,2007,FALL,0009,Full,2,25,5,10,Loligo pealeii,0.2448,20,20,2.2,7.3152,39.738,-74.09466667,20.66,31.26,5.05
NM20070901024,2007,FALL,0009,Full,3,25,3,13,Anchoa mitchilli,1.599,28.8,28.8,1,7.3152,39.738,-74.09466667,20.66,31.26,5.05
NM20070901024,2007,FALL,0009,Full,3,25,3,13,Peprilus triacanthus,10.448,28.8,28.8,1,7.3152,39.738,-74.09466667,20.66,31.26,5.05
NM20070901024,2007,FALL,0009,Full,3,25,3,13,Selene setapinnis,2.58,28.8,28.8,1,7.3152,39.738,-74.09466667,20.66,31.26,5.05
NM20070901024,2007,FALL,0009,Full,3,25,4,14,Peprilus triacanthus,10.015,31.7,31.7,1,7.3152,39.738,-74.09466667,20.66,31.26,5.05
NM20070901024,2007,FALL,0009,Full,3,25,5,15,Anchoa mitchilli,0.546,29.8,29.8,1,7.3152,39.738,-74.09466667,20.66,31.26,5.05
NM20070901025,2007,FALL,0003,Full,1,22,1,2,Anchoa mitchilli,2.1751,34.7,34.7,1.333,15.8496,39.81433333,-74.03033333,19.66,31.09,3.51
NM20070901025,2007,FALL,0003,Full,1,22,2,3,Anchoa mitchilli,0.491,33.9,33.9,1.333,15.8496,39.81433333,-74.03033333,19.66,31.09,3.51
NM20070901025,2007,FALL,0003,Full,1,22,3,4,Anchoa mitchilli,1.248,35.1,35.1,1.333,15.8496,39.81433333,-74.03033333,19.66,31.09,3.51
NM20070901025,2007,FALL,0003,Full,1,22,5,6,Anchoa mitchilli,0.4812,29.3,29.3,1.333,15.8496,39.81433333,-74.03033333,19.66,31.09,3.51
NM20070901025,2007,FALL,0003,Full,1,22,6,7,Anchoa mitchilli,0.6635,22.6,22.6,1.333,15.8496,39.81433333,-74.03033333,19.66,31.09,3.51
NM20070901025,2007,FALL,0007,Full,1,22,6,9,Anchoa mitchilli,0.7488,21.5,21.5,6.571,15.8496,39.81433333,-74.03033333,19.66,31.09,3.51
NM20070901025,2007,FALL,0007,Full,3,22,1,11,Anchoa mitchilli,1.0391,31.3,31.3,5.4,15.8496,39.81433333,-74.03033333,19.66,31.09,3.51
NM20070901025,2007,FALL,0007,Full,3,22,1,11,Loligo pealeii,6.3087,31.3,31.3,5.4,15.8496,39.81433333,-74.03033333,19.66,31.09,3.51
NM20070901025,2007,FALL,0007,Full,3,22,2,12,Anchoa mitchilli,0.8296,32.9,32.9,5.4,15.8496,39.81433333,-74.03033333,19.66,31.09,3.51
NM20070901025,2007,FALL,0007,Full,3,22,3,13,Anchoa mitchilli,0.7178,36.2,36.2,5.4,15.8496,39.81433333,-74.03033333,19.66,31.09,3.51
NM20070901025,2007,FALL,0007,Full,3,22,4,14,Anchoa spp.,0.7134,31.6,31.6,5.4,15.8496,39.81433333,-74.03033333,19.66,31.09,3.51
NM20070901025,2007,FALL,0009,Full,1,22,1,1,Anchoa mitchilli,0.282,13.8,13.8,16.4,15.8496,39.81433333,-74.03033333,19.66,31.09,3.51
NM20070901025,2007,FALL,0009,Full,2,22,4,10,Anchoa mitchilli,3.3841,19.6,19.6,6.8,15.8496,39.81433333,-74.03033333,19.66,31.09,3.51
NM20070901025,2007,FALL,0009,Full,2,22,4,10,Loligo pealeii,0.0898,19.6,19.6,6.8,15.8496,39.81433333,-74.03033333,19.66,31.09,3.51
NM20070901026,2007,FALL,0003,Full,1,22,2,5,Stenotomus chrysops,4.3745,34.2,34.2,1,19.812,40.043,-74.0095,17.07,30.75,2.55
NM20070901026,2007,FALL,0003,Full,2,22,1,2,Stenotomus chrysops,0.953,46.2,46.2,1,19.812,40.043,-74.0095,17.07,30.75,2.55
NM20070901026,2007,FALL,0003,Full,2,22,2,3,Stenotomus chrysops,11.334,44.7,44.7,1,19.812,40.043,-74.0095,17.07,30.75,2.55
NM20070901026,2007,FALL,0003,Full,2,22,3,1,Stenotomus chrysops,14.0678,50.6,50.6,1,19.812,40.043,-74.0095,17.07,30.75,2.55
NM20070901026,2007,FALL,0009,Full,0,22,5,5,Anchoa mitchilli,0.4287,15.5,15.5,141.5988,19.812,40.043,-74.0095,17.07,30.75,2.55
NM20070901026,2007,FALL,0163,Full,0,22,3,3,Loligo pealeii,6.608,92.43589114,92.43589114,2.333,19.812,40.043,-74.0095,17.07,30.75,2.55
NM20070901026,2007,FALL,0173,Full,0,22,3,3,Peprilus triacanthus,0.962,68.063554,68.063554,1,19.812,40.043,-74.0095,17.07,30.75,2.55
NM20070901027,2007,FALL,0003,Full,1,22,5,6,Anchoa mitchilli,0.4731,38.4,38.4,1,15.8496,40.14566667,-73.96533333,19.23,30.85,4.07
NM20070901027,2007,FALL,0003,Full,1,22,6,7,Peprilus triacanthus,2.7085,47.3,47.3,1,15.8496,40.14566667,-73.96533333,19.23,30.85,4.07
NM20070901028,2007,FALL,0007,Full,1,25,2,12,Anchoa mitchilli,2.7454,17.8,17.8,125.166,12.8016,39.5965,-74.176,20.27,31.1,4.4
NM20070901028,2007,FALL,0007,Full,1,25,3,13,Anchoa mitchilli,1.591,17.2,17.2,125.166,12.8016,39.5965,-74.176,20.27,31.1,4.4
NM20070901028,2007,FALL,0007,Full,1,25,4,14,Anchoa mitchilli,0.998,19,19,125.166,12.8016,39.5965,-74.176,20.27,31.1,4.4
NM20070901028,2007,FALL,0007,Full,1,25,5,15,Anchoa mitchilli,3.3407,16.3,16.3,125.166,12.8016,39.5965,-74.176,20.27,31.1,4.4
NM20070901028,2007,FALL,0007,Full,2,25,1,1,Anchoa mitchilli,2.6057,28.7,28.7,56.3892,12.8016,39.5965,-74.176,20.27,31.1,4.4
NM20070901028,2007,FALL,0007,Full,2,25,2,2,Anchoa mitchilli,4.2688,26.5,26.5,56.3892,12.8016,39.5965,-74.176,20.27,31.1,4.4
NM20070901028,2007,FALL,0007,Full,2,25,3,3,Anchoa mitchilli,6.1432,27.6,27.6,56.3892,12.8016,39.5965,-74.176,20.27,31.1,4.4
NM20070901028,2007,FALL,0007,Full,2,25,4,4,Anchoa mitchilli,18.0031,29.8,29.8,56.3892,12.8016,39.5965,-74.176,20.27,31.1,4.4
NM20070901028,2007,FALL,0007,Full,2,25,5,5,Anchoa mitchilli,4.8151,24.9,24.9,56.3892,12.8016,39.5965,-74.176,20.27,31.1,4.4
NM20070901028,2007,FALL,0007,Full,2,25,5,5,Stenotomus chrysops,1.558,24.9,24.9,56.3892,12.8016,39.5965,-74.176,20.27,31.1,4.4
NM20070901028,2007,FALL,0007,Full,3,25,1,6,Anchoa mitchilli,21.0655,38.5,38.5,1.4,12.8016,39.5965,-74.176,20.27,31.1,4.4
NM20070901028,2007,FALL,0007,Full,3,25,1,6,Cynoscion regalis,30.1888,38.5,38.5,1.4,12.8016,39.5965,-74.176,20.27,31.1,4.4
NM20070901028,2007,FALL,0007,Full,3,25,2,7,Anchoa mitchilli,0.214,37.7,37.7,1.4,12.8016,39.5965,-74.176,20.27,31.1,4.4
NM20070901028,2007,FALL,0007,Full,3,25,3,8,Anchoa mitchilli,2.7874,40.1,40.1,1.4,12.8016,39.5965,-74.176,20.27,31.1,4.4
NM20070901028,2007,FALL,0007,Full,3,25,3,8,Cynoscion regalis,22.3341,40.1,40.1,1.4,12.8016,39.5965,-74.176,20.27,31.1,4.4
NM20070901028,2007,FALL,0007,Full,3,25,6,10,Anchoa mitchilli,8.5197,36.9,36.9,1.4,12.8016,39.5965,-74.176,20.27,31.1,4.4
NM20070901028,2007,FALL,0009,Full,1,25,1,4,Anchoa mitchilli,4.753,20.2,20.2,8.8,12.8016,39.5965,-74.176,20.27,31.1,4.4
NM20070901028,2007,FALL,0009,Full,1,25,2,5,Anchoa mitchilli,5.318,22,22,8.8,12.8016,39.5965,-74.176,20.27,31.1,4.4
NM20070901028,2007,FALL,0009,Full,1,25,3,6,Anchoa mitchilli,4.53,20.4,20.4,8.8,12.8016,39.5965,-74.176,20.27,31.1,4.4
NM20070901028,2007,FALL,0009,Full,1,25,4,7,Anchoa mitchilli,6.8013,21,21,8.8,12.8016,39.5965,-74.176,20.27,31.1,4.4
NM20070901028,2007,FALL,0009,Full,1,25,5,8,Anchoa mitchilli,4.9405,21.4,21.4,8.8,12.8016,39.5965,-74.176,20.27,31.1,4.4
NM20070901028,2007,FALL,0009,Full,2,25,1,1,Loligo pealeii,3.65,34.6,34.6,1,12.8016,39.5965,-74.176,20.27,31.1,4.4
NM20070901028,2007,FALL,0009,Full,2,25,2,2,Anchoa mitchilli,3.586,32.4,32.4,1,12.8016,39.5965,-74.176,20.27,31.1,4.4
NM20070901028,2007,FALL,0009,Full,2,25,2,2,Pomatomus saltatrix,24.009,32.4,32.4,1,12.8016,39.5965,-74.176,20.27,31.1,4.4
NM20070901028,2007,FALL,0009,Full,2,25,3,3,Anchoa hepsetus,6.619,30.7,30.7,1,12.8016,39.5965,-74.176,20.27,31.1,4.4
NM20070901029,2007,FALL,0003,Full,0,25,3,3,Anchoa mitchilli,1.807,27.3,27.3,1,10.9728,39.57466667,-74.1955,19.75,31.09,3.55
NM20070901029,2007,FALL,0007,Full,1,25,2,8,Anchoa mitchilli,3.0781,17.2,17.2,34,10.9728,39.57466667,-74.1955,19.75,31.09,3.55
NM20070901029,2007,FALL,0007,Full,1,25,3,9,Anchoa mitchilli,0.5033,17.8,17.8,34,10.9728,39.57466667,-74.1955,19.75,31.09,3.55
NM20070901029,2007,FALL,0007,Full,1,25,4,10,Anchoa mitchilli,0.3954,17.1,17.1,34,10.9728,39.57466667,-74.1955,19.75,31.09,3.55
NM20070901029,2007,FALL,0007,Full,2,25,5,5,Anchoa mitchilli,2.3741,28.6,28.6,4.5,10.9728,39.57466667,-74.1955,19.75,31.09,3.55
NM20070901029,2007,FALL,0007,Full,2,25,6,6,Anchoa mitchilli,2.1405,25.6,25.6,4.5,10.9728,39.57466667,-74.1955,19.75,31.09,3.55
NM20070901029,2007,FALL,0009,Full,1,25,1,4,Anchoa hepsetus,3.65,21.2,21.2,5.167,10.9728,39.57466667,-74.1955,19.75,31.09,3.55
NM20070901029,2007,FALL,0009,Full,1,25,2,5,Anchoa mitchilli,5.355,20.6,20.6,5.167,10.9728,39.57466667,-74.1955,19.75,31.09,3.55
NM20070901029,2007,FALL,0009,Full,1,25,3,6,Anchoa mitchilli,7.064,20.6,20.6,5.167,10.9728,39.57466667,-74.1955,19.75,31.09,3.55
NM20070901029,2007,FALL,0009,Full,2,25,1,1,Anchoa mitchilli,2.407,32.1,32.1,1,10.9728,39.57466667,-74.1955,19.75,31.09,3.55
NM20070901030,2007,FALL,0003,Full,0,25,1,1,Anchoa spp.,1.6772,36.2,36.2,1,13.1064,39.26866667,-74.52733333,20.68,30.69,3.99
NM20070901030,2007,FALL,0007,Full,1,25,2,1,Anchoa mitchilli,0.572,19,19,71.995,13.1064,39.26866667,-74.52733333,20.68,30.69,3.99
NM20070901030,2007,FALL,0007,Full,1,25,4,3,Anchoa mitchilli,0.7249,18.4,18.4,71.995,13.1064,39.26866667,-74.52733333,20.68,30.69,3.99
NM20070901030,2007,FALL,0007,Full,1,25,5,4,Anchoa mitchilli,0.3779,20.9,20.9,71.995,13.1064,39.26866667,-74.52733333,20.68,30.69,3.99
NM20070901030,2007,FALL,0007,Full,2,25,2,7,Anchoa mitchilli,0.9241,24.1,24.1,23.8,13.1064,39.26866667,-74.52733333,20.68,30.69,3.99
NM20070901030,2007,FALL,0009,Full,2,25,2,5,Anchoa mitchilli,0.752,20.1,20.1,7.333,13.1064,39.26866667,-74.52733333,20.68,30.69,3.99
NM20070901030,2007,FALL,0009,Full,2,25,3,6,Anchoa mitchilli,3.55,20.8,20.8,7.333,13.1064,39.26866667,-74.52733333,20.68,30.69,3.99
NM20070901030,2007,FALL,0009,Full,2,25,4,7,Anchoa mitchilli,1.233,17.8,17.8,7.333,13.1064,39.26866667,-74.52733333,20.68,30.69,3.99
NM20070901030,2007,FALL,0009,Full,2,25,5,8,Anchoa spp.,0.0462,18.6,18.6,7.333,13.1064,39.26866667,-74.52733333,20.68,30.69,3.99
NM20070901030,2007,FALL,0009,Full,2,25,6,9,Anchoa mitchilli,1.312,20,20,7.333,13.1064,39.26866667,-74.52733333,20.68,30.69,3.99
NM20070901031,2007,FALL,0007,Full,1,7,1,6,Anchoa mitchilli,0.6603,21.4,21.4,99.0012,7.0104,39.20283333,-74.625,21.25,30.71,4.87
NM20070901031,2007,FALL,0007,Full,1,7,2,7,Anchoa mitchilli,0.7584,16.9,16.9,99.0012,7.0104,39.20283333,-74.625,21.25,30.71,4.87
NM20070901031,2007,FALL,0007,Full,1,7,2,7,Anchoa spp.,0.6641,16.9,16.9,99.0012,7.0104,39.20283333,-74.625,21.25,30.71,4.87
NM20070901031,2007,FALL,0007,Full,1,7,4,9,Anchoa mitchilli,0.0032,15.4,15.4,99.0012,7.0104,39.20283333,-74.625,21.25,30.71,4.87
NM20070901031,2007,FALL,0007,Full,1,7,5,10,Anchoa mitchilli,0.5138,19,19,99.0012,7.0104,39.20283333,-74.625,21.25,30.71,4.87
NM20070901031,2007,FALL,0007,Full,2,7,1,1,Anchoa mitchilli,5.2457,31.1,31.1,7.599,7.0104,39.20283333,-74.625,21.25,30.71,4.87
NM20070901031,2007,FALL,0007,Full,2,7,2,2,Anchoa mitchilli,0.5043,22.8,22.8,7.599,7.0104,39.20283333,-74.625,21.25,30.71,4.87
NM20070901031,2007,FALL,0007,Full,2,7,3,3,Anchoa mitchilli,0.7034,24.2,24.2,7.599,7.0104,39.20283333,-74.625,21.25,30.71,4.87
NM20070901031,2007,FALL,0007,Full,2,7,4,4,Anchoa mitchilli,1.6021,24,24,7.599,7.0104,39.20283333,-74.625,21.25,30.71,4.87
NM20070901031,2007,FALL,0007,Full,2,7,5,5,Anchoa mitchilli,0.2077,25.8,25.8,7.599,7.0104,39.20283333,-74.625,21.25,30.71,4.87
NM20070901031,2007,FALL,0009,Full,2,7,1,2,Anchoa mitchilli,1.97,20.3,20.3,5,7.0104,39.20283333,-74.625,21.25,30.71,4.87
NM20070901031,2007,FALL,0009,Full,2,7,2,3,Anchoa mitchilli,0.6065,20.1,20.1,5,7.0104,39.20283333,-74.625,21.25,30.71,4.87
NM20070901031,2007,FALL,0009,Full,2,7,3,4,Anchoa mitchilli,4.0436,21.3,21.3,5,7.0104,39.20283333,-74.625,21.25,30.71,4.87
NM20070901031,2007,FALL,0009,Full,2,7,4,5,Anchoa mitchilli,4.144,19.4,19.4,5,7.0104,39.20283333,-74.625,21.25,30.71,4.87
NM20070901031,2007,FALL,0009,Full,2,7,5,6,Anchoa mitchilli,2.633,19.8,19.8,5,7.0104,39.20283333,-74.625,21.25,30.71,4.87
NM20070901031,2007,FALL,0009,Full,3,7,1,1,Anchoa hepsetus,11.6577,32.7,32.7,1,7.0104,39.20283333,-74.625,21.25,30.71,4.87
NM20070901031,2007,FALL,0009,Full,3,7,1,1,Anchoa mitchilli,13.4102,32.7,32.7,1,7.0104,39.20283333,-74.625,21.25,30.71,4.87
NM20070901031,2007,FALL,0009,Full,3,7,1,1,Clupeidae,5.1601,32.7,32.7,1,7.0104,39.20283333,-74.625,21.25,30.71,4.87
NM20070901031,2007,FALL,0009,Full,3,7,1,1,Peprilus triacanthus,5.9099,32.7,32.7,1,7.0104,39.20283333,-74.625,21.25,30.71,4.87
NM20070901032,2007,FALL,0003,Full,0,25,2,2,Stenotomus chrysops,3.9927,30.9,30.9,1.625,16.4592,39.55516667,-74.06516667,19.75,31.52,4.93
NM20070901032,2007,FALL,0003,Full,0,25,8,8,Loligo pealeii,24.4646,45.5,45.5,1.625,16.4592,39.55516667,-74.06516667,19.75,31.52,4.93
NM20070901033,2007,FALL,0003,Full,0,25,1,1,Anchoa spp.,0.0713,32.8,32.8,1,16.4592,39.247,-74.32666667,19.26,30.82,3.86
NM20070901033,2007,FALL,0003,Full,0,25,2,2,Anchoa spp.,0.0942,44.2,44.2,1,16.4592,39.247,-74.32666667,19.26,30.82,3.86
NM20070901033,2007,FALL,0003,Full,0,25,5,5,Anchoa mitchilli,1.5199,35.3,35.3,1,16.4592,39.247,-74.32666667,19.26,30.82,3.86
NM20070901033,2007,FALL,0009,Full,0,25,1,1,Anchoa hepsetus,1.216,22.4,22.4,1.8,16.4592,39.247,-74.32666667,19.26,30.82,3.86
NM20070901033,2007,FALL,0009,Full,0,25,1,1,Anchoa spp.,0.0924,22.4,22.4,1.8,16.4592,39.247,-74.32666667,19.26,30.82,3.86
NM20070901033,2007,FALL,0009,Full,0,25,1,1,Peprilus triacanthus,2.0517,22.4,22.4,1.8,16.4592,39.247,-74.32666667,19.26,30.82,3.86
NM20070901033,2007,FALL,0009,Full,0,25,3,3,Anchoa mitchilli,5.017,20.5,20.5,1.8,16.4592,39.247,-74.32666667,19.26,30.82,3.86
NM20070901033,2007,FALL,0009,Full,0,25,4,4,Anchoa hepsetus,1.566,22.4,22.4,1.8,16.4592,39.247,-74.32666667,19.26,30.82,3.86
NM20070901033,2007,FALL,0009,Full,0,25,4,4,Anchoa mitchilli,5.767,22.4,22.4,1.8,16.4592,39.247,-74.32666667,19.26,30.82,3.86
NM20070901033,2007,FALL,0009,Full,0,25,5,5,Anchoa hepsetus,3.266,21.5,21.5,1.8,16.4592,39.247,-74.32666667,19.26,30.82,3.86
NM20070901033,2007,FALL,0009,Full,0,25,5,5,Anchoa mitchilli,1.96,21.5,21.5,1.8,16.4592,39.247,-74.32666667,19.26,30.82,3.86
NM20070901033,2007,FALL,0009,Full,0,25,5,5,Pomatomus saltatrix,1.084,21.5,21.5,1.8,16.4592,39.247,-74.32666667,19.26,30.82,3.86
NM20070901033,2007,FALL,0163,Full,0,25,1,1,Anchoa spp.,1.496,89.45797225,89.45797225,1,16.4592,39.247,-74.32666667,19.26,30.82,3.86
NM20070901033,2007,FALL,0163,Full,0,25,1,1,Brevoortia tyrannus,135.85,89.45797225,89.45797225,1,16.4592,39.247,-74.32666667,19.26,30.82,3.86
NM20070901034,2007,FALL,0007,Full,1,25,1,4,Anchoa mitchilli,0.9112,28.3,28.3,3.714,12.8016,39.28366667,-74.40433333,20.87,30.68,4.54
NM20070901034,2007,FALL,0007,Full,1,25,2,5,Anchoa mitchilli,0.8958,25.6,25.6,3.714,12.8016,39.28366667,-74.40433333,20.87,30.68,4.54
NM20070901034,2007,FALL,0007,Full,1,25,4,7,Anchoa mitchilli,5.1525,24.4,24.4,3.714,12.8016,39.28366667,-74.40433333,20.87,30.68,4.54
NM20070901034,2007,FALL,0007,Full,2,25,1,1,Anchoa mitchilli,0.9452,37.5,37.5,1,12.8016,39.28366667,-74.40433333,20.87,30.68,4.54
NM20070901034,2007,FALL,0009,Full,1,25,1,1,Anchoa mitchilli,4.537,21,21,3.167,12.8016,39.28366667,-74.40433333,20.87,30.68,4.54
NM20070901034,2007,FALL,0009,Full,1,25,2,2,Anchoa mitchilli,2.041,18.7,18.7,3.167,12.8016,39.28366667,-74.40433333,20.87,30.68,4.54
NM20070901034,2007,FALL,0009,Full,1,25,3,3,Anchoa mitchilli,2.153,21,21,3.167,12.8016,39.28366667,-74.40433333,20.87,30.68,4.54
NM20070901034,2007,FALL,0009,Full,1,25,4,4,Anchoa mitchilli,1.303,19.8,19.8,3.167,12.8016,39.28366667,-74.40433333,20.87,30.68,4.54
NM20070901034,2007,FALL,0009,Full,1,25,6,6,Anchoa mitchilli,0.5,18.7,18.7,3.167,12.8016,39.28366667,-74.40433333,20.87,30.68,4.54
NM20070901034,2007,FALL,0009,Full,2,25,1,7,Loligo pealeii,9.222,28.4,28.4,2,12.8016,39.28366667,-74.40433333,20.87,30.68,4.54
NM20070901034,2007,FALL,0009,Full,2,25,2,8,Anchoa mitchilli,0.552,30.9,30.9,2,12.8016,39.28366667,-74.40433333,20.87,30.68,4.54
NM20070901034,2007,FALL,0009,Full,2,25,3,9,Anchoa mitchilli,17.257,25.5,25.5,2,12.8016,39.28366667,-74.40433333,20.87,30.68,4.54
NM20070901034,2007,FALL,0009,Full,2,25,4,10,Anchoa mitchilli,0.481,32.4,32.4,2,12.8016,39.28366667,-74.40433333,20.87,30.68,4.54
NM20070901034,2007,FALL,0009,Full,2,25,5,11,Loligo pealeii,2.19,28.7,28.7,2,12.8016,39.28366667,-74.40433333,20.87,30.68,4.54
NM20070901035,2007,FALL,0007,Full,1,7,1,6,Anchoa mitchilli,1.1573,21.3,21.3,19.399,12.8016,39.21916667,-74.52566667,18.37,31.04,2.41
NM20070901035,2007,FALL,0007,Full,1,7,4,8,Anchoa mitchilli,1.1007,19,19,19.399,12.8016,39.21916667,-74.52566667,18.37,31.04,2.41
