"","prey","svspp","seacat","decade","meansw","num_tows","variance","cv","totwt","relmsw","ci","relci","nstom","collcat","collsci","collcom"
"153","CLUFAM",135,"FALL","1980s",0.025064025308828,299,0.000517589058600943,0.907698720285529,6.29621454039491,0.3980808650662,0.00263140045270338,0.0417933733963635,1443,"CLUFAM","CLUPEIDAE","HERRINGS"
"154","CLUHAR",135,"FALL","1980s",0.0737420909912624,299,0.00262424044191437,0.694682508686452,6.29621454039491,1.17121312366585,0.00592510721793327,0.094105865991689,1443,"CLUHAR","CLUPEA HARENGUS","ATLANTIC HERRING"
"155","CNIDAR",135,"FALL","1980s",0.00276187606708848,299,7.88676368039175e-06,1.01682268631511,6.29621454039491,0.0438656600623912,0.000324820787849681,0.00515898538345086,1443,"CNIDAR","CNIDARIA","CNIDARIA"
"156","COPEPO",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"COPEPO","COPEPODA","COPEPODA"
"157","CRAFAM",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"CRAFAM","CRANGONIDAE","CRAGONID SHRIMP"
"158","CRUSHR",135,"FALL","1980s",0.00240559405443407,299,2.07876724812335e-06,0.5993501124465,6.29621454039491,0.0382069899143428,0.000166762091893272,0.00264860879220949,1443,"CRUSHR","CRUSTACEAN SHRIMP","CRUSTACEAN SHRIMP"
"159","CRUSTA",135,"FALL","1980s",0.000820429688149842,299,4.41097098994823e-07,0.809516552479112,6.29621454039491,0.0130305230688404,7.68177358104741e-05,0.00122006223450029,1443,"CRUSTA","CRUSTACEA","CRUSTACEA"
"160","CTENOP",135,"FALL","1980s",0.000994275384151853,299,7.45998825051688e-07,0.868685123720657,6.29621454039491,0.0157916376224608,9.98995364954004e-05,0.00158666029968436,1443,"CTENOP","CTENOPHORA","COMB JELLIES"
"161","CYNREG",135,"FALL","1980s",0.00205365213274222,299,2.29058647037656e-06,0.736964325054925,6.29621454039491,0.0326172515178209,0.000175052270086859,0.00278027803791895,1443,"CYNREG","CYNOSCION REGALIS","WEAKFISH"
"162","DECAPO",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"DECAPO","DECAPODA","DECAPODA"
"163","DECCRA",135,"FALL","1980s",0.029612973285126,299,0.000754184630249031,0.927378074597121,6.29621454039491,0.470329800471962,0.00317638575925939,0.0504491347758324,1443,"DECCRA","DECAPODA CRAB","DECAPODA CRAB"
"164","DECLAR",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"DECLAR","DECAPODA LARVAE","DECAPODA LARVAE"
"165","DECMAC",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"DECMAC","DECAPTERUS MACARELLUS","MACKEREL SCAD"
"166","DECPUN",135,"FALL","1980s",0.0147647383750126,299,0.000209181540814903,0.979571007962629,6.29621454039491,0.234501830906265,0.00167284645491983,0.0265690828066177,1443,"DECPUN","DECAPTERUS PUNCTATUS","ROUND SCAD"
"167","DECSHR",135,"FALL","1980s",8.99078804818165e-05,299,8.23916634965666e-09,1.00958729382557,6.29621454039491,0.00142796723181827,1.04987123591143e-05,0.000166746420277728,1443,"DECSHR","DECAPODA SHRIMP","DECAPODA SHRIMP"
"168","ECHIN1",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"ECHIN1","ECHINOIDEA","URCHINS, SAND DOLLARS"
"169","EMPTY",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"EMPTY","EMPTY","EMPTY"
"170","ENGEUR",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"ENGEUR","ENGRAULIS EURYSTOLE","SILVER ANCHOVY"
"171","ENGFAM",135,"FALL","1980s",0.187802053102566,299,0.00902972158240937,0.505984070006172,6.29621454039491,2.98277722110128,0.0109908576069041,0.174562946297169,1443,"ENGFAM","ENGRAULIDAE","ANCHOVIES"
"172","ETRTER",135,"FALL","1980s",0.0745860245028007,299,0.00104528412872898,0.433470671547443,6.29621454039491,1.18461694760043,0.00373948314123736,0.0593925622649258,1443,"ETRTER","ETRUMEUS TERES","ROUND HERRING"
"173","EUPFAM",135,"FALL","1980s",8.28562820126544e-05,299,7.10120038900081e-09,1.01704564074084,6.29621454039491,0.00131596980187174,9.74676029805305e-06,0.000154803497173108,1443,"EUPFAM","EUPHAUSIACEA","KRILL"
"174","FISEGG",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"FISEGG","FISH EGGS","FISH EGGS"
"175","FISEGG",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"FISEGG","MYOXOCEPHALUS SP EGGS","SCULPIN EGGS"
"176","FISEGG",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"FISEGG","MACROZOARCES AMERICANUS EGGS","OCEAN POUT EGGS"
"177","FISLAR",135,"FALL","1980s",0.00107447826257135,299,1.1181124192439e-06,0.98411330141799,6.29621454039491,0.017065464584756,0.000122303007630653,0.00194248475565736,1443,"FISLAR","FISH LARVAE","FISH LARVAE"
"178","FISLAR",135,"FALL","1980s",0.00107447826257135,299,1.1181124192439e-06,0.98411330141799,6.29621454039491,0.017065464584756,0.000122303007630653,0.00194248475565736,1443,"FISLAR","ANGUILLIFORMES LARVAE","LEPTOCEPHALUS"
"179","FISOTO",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"FISOTO","FISH OTOLITHS","FISH OTOLITHS"
"180","FISSCA",135,"FALL","1980s",0.000595608603026534,299,2.12977150508358e-07,0.774828423753781,6.29621454039491,0.00945978888116439,5.33778291891047e-05,0.000847776530590661,1443,"FISSCA","FISH SCALES","FISH SCALES"
"181","GADFAM",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"GADFAM","GADIDAE","CODFISHES"
"182","GAMMAR",135,"FALL","1980s",0.0276280934129714,299,0.000308522680023159,0.635759168362505,6.29621454039491,0.438804828452343,0.00203159880701983,0.0322669882670867,1443,"GAMMAR","GAMMARIDEA","GAMMARIDEA"
"183","GASTRO",135,"FALL","1980s",0.000129462940644773,299,1.71519747490912e-08,1.01160646664498,6.29621454039491,0.00205620281542459,1.51478663901928e-05,0.000240586884277973,1443,"GASTRO","GASTROPODA","SNAILS"
"184","HIPPSP",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"HIPPSP","HIPPOCAMPUS SP","SEAHORSES"
"185","HYDROZ",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"HYDROZ","HYDROZOA","HYDROZOA"
"186","HYPFAM",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"HYPFAM","HYPERIIDAE","HYPERIIDAE"
"187","ILLESP",135,"FALL","1980s",0.103022862893777,299,0.00508574990235908,0.6922195894382,6.29621454039491,1.63626671602132,0.00824844154925194,0.131006360986146,1443,"ILLESP","ILLEX SP"," SHORTFIN SQUID-GENUS"
"188","ISOPOD",135,"FALL","1980s",0.00162284028217889,299,1.43639677550825e-06,0.738518589454521,6.29621454039491,0.025774856809074,0.00013862182503016,0.00220166933862875,1443,"ISOPOD","ISOPODA","ISOPODA"
"189","LARVAC",135,"FALL","1980s",5.96565230491112e-05,299,3.67588288520991e-09,1.01630226911109,6.29621454039491,0.000947498257347651,7.01253811198477e-06,0.000111377051512367,1443,"LARVAC","LARVACEANS","LARVACEANS"
"190","LEIXAN",135,"FALL","1980s",0.00377372702621271,299,9.96418351659994e-06,0.836470013618279,6.29621454039491,0.05993644279434,0.000365102881301213,0.00579876811628329,1443,"LEIXAN","LEIOSTOMUS XANTHURUS","SPOT"
"191","LEPPRO",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"LEPPRO","LEPOPHIDIUM PROFUNDORUM","FAWN CUSK-EEL"
"192","LIMFER",135,"FALL","1980s",0.00695992768906297,299,5.00694601634067e-05,1.01667402286827,6.29621454039491,0.110541463357226,0.000818428710411302,0.0129987424215054,1443,"LIMFER","PLEURONECTES FERRUGINUS","YELLOWTAIL FLOUNDER"
"193","LOLISP",135,"FALL","1980s",0.234278637607265,299,0.00817300260776703,0.385885205942742,6.29621454039491,3.72094432462859,0.0104564729966015,0.166075551103213,1443,"LOLISP","LOLIGO SP","LONGFIN SQUID"
"194","LOLPEA",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"LOLPEA","LOLIGO PEALEII","LONGFIN SQUID"
"195","MACAME",135,"FALL","1980s",0.0899554082554987,299,0.00340861165724821,0.649025086234418,6.29621454039491,1.42872209449611,0.00675278875353057,0.107251566956723,1443,"MACAME","MACROZOARCES AMERICANUS","OCEAN POUT"
"196","MELAEG",135,"FALL","1980s",0.00124284423018982,299,1.59753660677657e-06,1.01697132802995,6.29621454039491,0.019739547028076,0.000146190721938697,0.00232188279164845,1443,"MELAEG","MELANOGRAMMUS AEGLEFINUS","HADDOCK"
"197","MENMEN",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"MENMEN","MENIDIA MENIDIA","ATLANTIC SILVERSIDE"
"198","MERBIL",135,"FALL","1980s",0.154469795119012,299,0.00698210490889623,0.540940644923321,6.29621454039491,2.4533756613275,0.00966468239197451,0.153499889973068,1443,"MERBIL","MERLUCCIUS BILINEARIS","SILVER HAKE"
"199","MICUND",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"MICUND","MICROPOGONIAS UNDULATUS","ATLANTIC CROAKER"
"200","MISC",135,"FALL","1980s",6.49165847533535e-05,299,3.47830180893648e-09,0.908506351118502,6.29621454039491,0.0010310414986158,6.82147093165331e-06,0.000108342415714847,1443,"MISC","MISCELLANEOUS","MISCELLANEOUS"
"201","MOLLUS",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"MOLLUS","MOLLUSCA","MOLLUSCA"
"202","MYCFAM",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"MYCFAM","MYCTOPHIDAE","LANTERNFISHES"
"203","MYOAEN",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"MYOAEN","MYOXOCEPHALUS AENAEUS","GRUBBY"
"204","MYOOCT",135,"FALL","1980s",0.0157698101837903,299,0.000174428158755832,0.837494246828134,6.29621454039491,0.250464943381697,0.00152757555415653,0.0242618091292155,1443,"MYOOCT","MYOXOCEPHALUS OCTODECEMSPINOSUS","LONGHORN SCULPIN"
"205","MYOOCT",135,"FALL","1980s",0.0157698101837903,299,0.000174428158755832,0.837494246828134,6.29621454039491,0.250464943381697,0.00152757555415653,0.0242618091292155,1443,"MYOOCT","MYOXOCEPHALUS OCTODECEMSPINOSUS EGGS","LONGHORN SCULPIN"
"206","MYSIDA",135,"FALL","1980s",0.00750498226712212,299,4.91346488738155e-05,0.933994369208875,6.29621454039491,0.119198324945442,0.000810752562361327,0.0128768255458855,1443,"MYSIDA","MYSIDACEA","MYSIDACEA"
"207","NEMATO",135,"FALL","1980s",4.5194335643266e-06,299,1.08806278726649e-11,0.729865729433129,6.29621454039491,7.17801710111856e-05,3.81523576072561e-07,6.05957077264129e-06,1443,"NEMATO","NEMATODA","NEMATODA"
"208","OCTOPO",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"OCTOPO","OCTOPODA","OCTOPODA"
"209","OPHFA1",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"OPHFA1","OPHICHTHIDAE","SNAKE EELS"
"210","OPHFA2",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"OPHFA2","OPHIDIIDAE","CUSK-EELS"
"211","OPHIU1",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"OPHIU1","OPHIUROIDEA","BRITTLE STARS"
"212","OPIOGL",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"OPIOGL","OPISTHONEMA OGLINUM","ATLANTIC THREAD HERRING"
"213","ORTCHR",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"ORTCHR","ORTHOPRISTIS CHRYSOPTERA","PIGFISH"
"214","OSTEIC",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"OSTEIC","OSTEICHTHYES","BONY FISHES"
"215","OSTRAC",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"OSTRAC","OSTRACODA","OSTRACODA"
"216","OTHER",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"OTHER","OTHER","OTHER"
"217","OTHFIS",135,"FALL","1980s",1.69620666396452,299,0.443302147705476,0.392528461931373,6.29621454039491,26.9401027090498,0.077009502754235,1.22310798433188,1443,"OTHFIS","OTHER FISH","OTHER FISH"
"218","PANFAM",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"PANFAM","PANDALIDAE","PANDALIDAE"
"219","PARDEN",135,"FALL","1980s",0.0139198553781259,299,0.00020024855282852,1.01659968299237,6.29621454039491,0.221082926714452,0.00163673773272712,0.025995583889752,1443,"PARDEN","PARALICHTHYS DENTATUS","SUMMER FLOUNDER"
"220","PECFA1",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"PECFA1","PECTINIDAE","SCALLOPS"
"221","PENFAM",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"PENFAM","PENAEIDAE","PENAEIDAE"
"222","PEPALE",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"PEPALE","PEPRILUS ALEPIDOTUS","HARVESTFISH"
"223","PEPTRI",135,"FALL","1980s",0.619691428036529,299,0.0330917562234667,0.293551578089844,6.29621454039491,9.84228577442439,0.0210404153930619,0.334175642492358,1443,"PEPTRI","PEPRILUS TRIACANTHUS","BUTTERFISH"
"224","PHOGUN",135,"FALL","1980s",0.00074570653811389,299,5.75281284578565e-07,1.01711994802231,6.29621454039491,0.0118437282168456,8.77272517334449e-05,0.0013933332666892,1443,"PHOGUN","PHOLIS GUNNELLUS","ROCK GUNNEL"
"225","PLATYH",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"PLATYH","PLATYHELMINTHES","FLATWORMS"
"226","PLEAME",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"PLEAME","PLEURONECTES AMERICANUS","WINTER FLOUNDER"
"227","PLEORD",135,"FALL","1980s",0.00271058408298541,299,5.77995317969349e-06,0.886950282695737,6.29621454039491,0.043051012089804,0.000278071552585128,0.00441648788809675,1443,"PLEORD","PLEURONECTIFORMES","FLATFISHES"
"228","POLYCH",135,"FALL","1980s",0.000804889596694357,299,6.66987864426783e-07,1.01466493448392,6.29621454039491,0.012783706646754,9.44611802502559e-05,0.00150028528482022,1443,"POLYCH","POLYCHAETA","POLYCHAETA"
"229","POMSAL",135,"FALL","1980s",0.723724623640274,299,0.28967989009532,0.743679524620218,6.29621454039491,11.4945991594956,0.0622520381630657,0.988721679727913,1443,"POMSAL","POMATOMUS SALTATRIX","BLUEFISH"
"230","PRICAR",135,"FALL","1980s",0.00579993974088581,299,3.48009665979626e-05,1.01711994802231,6.29621454039491,0.0921178861310216,0.000682323069037905,0.0108370365186938,1443,"PRICAR","PRIONOTUS CAROLINUS","NORTHERN SEAROBIN"
"231","PRIEVO",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"PRIEVO","PRIONOTUS EVOLANS","STRIPED SEAROBIN"
"232","PRIOS1",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"PRIOS1","PRIONOTUS SP",""
"233","RAJASP",135,"FALL","1980s",0.00107713166616451,299,1.19817379591146e-06,1.01622790204038,6.29621454039491,0.0171076074243326,0.000126606006499529,0.00201082738981108,1443,"RAJASP","RAJA SP","SKATES"
"234","RAJERI",135,"FALL","1980s",0.024939740885809,299,0.0004727291739827,0.87179478256038,6.29621454039491,0.396106910363393,0.00251478351091937,0.0399411979179738,1443,"RAJERI","RAJA ERINACEA","LITTLE SKATE"
"235","SARAUR",135,"FALL","1980s",0.00435455793244284,299,1.9496615139711e-05,1.01399435374988,6.29621454039491,0.0691615240317035,0.000510709587540217,0.00811137524402376,1443,"SARAUR","SARDINELLA AURITA","SPANISH SARDINE"
"236","SCIFAM",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"SCIFAM","SCIAENIDAE","DRUMS"
"237","SCOAQU",135,"FALL","1980s",0.0269874747126932,299,0.000405426494575899,0.746094459247255,6.29621454039491,0.428630164038223,0.00232889798267859,0.0369888600163951,1443,"SCOAQU","SCOPHTHALMUS AQUOSUS","WINDOWPANE"
"238","SCOFAM",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"SCOFAM","SCOMBRIDAE","MACKERELS"
"239","SCOMSP",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"SCOMSP","SCOMBER SP",""
"240","SCOSAU",135,"FALL","1980s",0.110778849050919,299,0.00539337067756541,0.66293856845825,6.29621454039491,1.75945162510251,0.00849424017130617,0.134910272145418,1443,"SCOSAU","SCOMBERESOX SAURUS","ATLANTIC SAURY"
"241","SCOSCO",135,"FALL","1980s",0.00521994576679723,299,2.81517155406995e-05,1.01645098692966,6.29621454039491,0.0829060975179194,0.000613686873853265,0.00974691808730477,1443,"SCOSCO","SCOMBER SCOMBRUS","ATLANTIC MACKEREL"
"242","SCYPHO",135,"FALL","1980s",0.0104461517860132,299,4.86976411500531e-05,0.668032559970864,6.29621454039491,0.165911623865314,0.000807139058775735,0.0128194338613676,1443,"SCYPHO","SCYPHOZOA","JELLYFISH"
"243","SEBFAS",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"SEBFAS","SEBASTES FASCIATUS","ACADIAN REDFISH"
"244","SQUACA",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"SQUACA","SQUALUS ACANTHIAS","SPINY DOGFISH"
"245","STECHR",135,"FALL","1980s",0.0389973520754629,299,0.000233044459796978,0.391457187978789,6.29621454039491,0.619377751905782,0.00176568729849879,0.0280436329983769,1443,"STECHR","STENOTOMUS CHRYSOPS","SCUP"
"246","STENS2",135,"FALL","1980s",0.00921344132711837,299,7.83265613502434e-05,0.960578044361364,6.29621454039491,0.14633302705947,0.00102364396866547,0.0162580859038083,1443,"STENS2","STENOTOMUS SP",""
"247","STIFAM",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"STIFAM","STICHAEIDAE","SHANNIES AND PRICKLEBACKS"
"248","STOMAT",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"STOMAT","STOMATOPODA","MANTIS SHRIMPS"
"249","STRFAM",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"STRFAM","STROMATEIDAE","BUTTERFISHES"
"250","SYNFA1",135,"FALL","1980s",0.000506343945632888,299,1.36539779173367e-07,0.72976658978258,6.29621454039491,0.00804203767810506,4.27389648842381e-05,0.000678804138741395,1443,"SYNFA1","SYNGNATHIDAE","PIPEFISHES AND SEAHORSES"
"251","SYNFA2",135,"FALL","1980s",0.0282224286248353,299,0.000759870657311163,0.976732084066032,6.29621454039491,0.448244392623017,0.00318833714391893,0.0506389533498799,1443,"SYNFA2","SYNODONTIDAE","LIZARDFISHES"
"252","TAUADS",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"TAUADS","TAUTOGOLABRUS ADSPERSUS","CUNNER"
"253","THUTHY",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"THUTHY","THUNNUS THYNNUS","BLUEFIN TUNA"
"254","TRALAT",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"TRALAT","TRACHURUS LATHAMI","ROUGH SCAD"
"255","TRIFA1",135,"FALL","1980s",0.0173998192226574,299,0.000189142633105345,0.790405546541362,6.29621454039491,0.276353658393065,0.0015907030611758,0.0252644354948557,1443,"TRIFA1","TRIGLIDAE","SEAROBINS"
"256","UROCHO",135,"FALL","1980s",0.000455709551069599,299,2.14779921577738e-07,1.01697132802994,6.29621454039491,0.00723783391029455,5.36032647108555e-05,0.000851357023604431,1443,"UROCHO","UROCHORDATA","UROCHORDATA"
"257","UROCHU",135,"FALL","1980s",0.0743303705935523,299,0.00567998887047215,1.01392876541662,6.29621454039491,1.18055650925914,0.00871702203642815,0.138448618300758,1443,"UROCHU","UROPHYCIS CHUSS","RED HAKE"
"258","UROPSP",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"UROPSP","UROPHYCIS SP","HAKE UNCL"
"259","UROREG",135,"FALL","1980s",0,299,0,0,6.29621454039491,0,0,0,1443,"UROREG","UROPHYCIS REGIA","SPOTTED HAKE"
"260","UROTEN",135,"FALL","1980s",0.00869990961132871,299,7.8233531505323e-05,1.01667402286827,6.29621454039491,0.138176829196532,0.00102303588801413,0.0162484280268817,1443,"UROTEN","UROPHYCIS TENUIS","WHITE HAKE"
"261","ALOAES",135,"FALL","1990s",0.162677675585284,426,0.0276976588178926,1.02304225594297,6.80341897142089,2.39111652933098,0.0161267452941698,0.23703883829459,1486,"ALOAES","ALOSA AESTIVALIS","BLUEBACK HERRING"
"262","ALOPSE",135,"FALL","1990s",0.0379389632107023,426,0.000828542965287407,0.758703449745757,6.80341897142089,0.557645551010051,0.00278921963153377,0.040997322717452,1486,"ALOPSE","ALOSA PSEUDOHARENGUS","ALEWIFE"
"263","AMMOSP",135,"FALL","1990s",0.00597826086956522,426,1.95086053215693e-05,0.738819329376522,6.80341897142089,0.0878714201591595,0.000427994617595586,0.00629087550529318,1486,"AMMOSP","AMMODYTES SP","SAND LANCES"
"264","AMPHIP",135,"FALL","1990s",0.00231082775919732,426,3.32002148933971e-06,0.788502131096048,6.80341897142089,0.0339656835615213,0.000176561351088015,0.00259518562401781,1486,"AMPHIP","AMPHIPODA","AMPHIPODA"
"265","ANCHEP",135,"FALL","1990s",0.427323016261326,426,0.0276032396179772,0.388797749604508,6.80341897142089,6.28100397838764,0.0160992344080583,0.236634469752433,1486,"ANCHEP","ANCHOA HEPSETUS","STRIPED ANCHOVY"
"266","ANCHSP",135,"FALL","1990s",0,426,0,0,6.80341897142089,0,0,0,1486,"ANCHSP","ANCHOA SP",""
"267","ANCMIT",135,"FALL","1990s",0.495099860484691,426,0.0384188344533521,0.395894336191266,6.80341897142089,7.27722138772368,0.0189931627068517,0.279170851988334,1486,"ANCMIT","ANCHOA MITCHILLI","BAY ANCHOVY"
"268","ANTHOZ",135,"FALL","1990s",0,426,0,0,6.80341897142089,0,0,0,1486,"ANTHOZ","ANTHOZOA","CORALS, ANENOMES"
"269","AR",135,"FALL","1990s",0.0531579978600334,426,0.000839317385360246,0.544997480038865,6.80341897142089,0.781342411562983,0.00280729663849906,0.0412630274615112,1486,"AR","ANIMAL REMAINS","ANIMAL REMAINS"
"270","ARCISL",135,"FALL","1990s",0,426,0,0,6.80341897142089,0,0,0,1486,"ARCISL","ARCTICA ISLANDICA","OCEAN QUAHOG"
"271","ATHFAM",135,"FALL","1990s",0.0014945652173913,426,2.32942705086463e-06,1.02119736711339,6.80341897142089,0.0219678550397899,0.000147893726940031,0.00217381477697152,1486,"ATHFAM","ATHERINIDAE","SILVERSIDES"
"272","BATFAM",135,"FALL","1990s",0,426,0,0,6.80341897142089,0,0,0,1486,"BATFAM","BATRACHOIDIDAE","TOADFISHES"
"273","BIVALV",135,"FALL","1990s",0,426,0,0,6.80341897142089,0,0,0,1486,"BIVALV","BIVALVIA","CLAMS, MUSSELS"
"274","BOTFAM",135,"FALL","1990s",0.00804765886287625,426,6.77974242146648e-05,1.02314465222702,6.80341897142089,0.118288450214253,0.000797869370593999,0.0117274766399895,1486,"BOTFAM","BOTHIDAE","LEFTEYE FLOUNDERS"
"275","BRETYR",135,"FALL","1990s",0,426,0,0,6.80341897142089,0,0,0,1486,"BRETYR","BREVOORTIA TYRANNUS","ATLANTIC MENHADEN"
"276","CALSAP",135,"FALL","1990s",0,426,0,0,6.80341897142089,0,0,0,1486,"CALSAP","CALLINECTES SAPIDUS","BLUE CRAB"
"277","CANFAM",135,"FALL","1990s",0.0321101588628763,426,0.00106897232510131,1.01821801519087,6.80341897142089,0.47197091635487,0.00316816963359639,0.0465673163288182,1486,"CANFAM","CANCRIDAE","CANCER CRABS"
"278","CARCRY",135,"FALL","1990s",0.00478548285953177,426,1.40180185076808e-05,0.782379656724798,6.80341897142089,0.0703393820024041,0.000362801029390189,0.00533262806412785,1486,"CARCRY","CARANX CRYSOS","BLUE RUNNER"
"279","CARFAM",135,"FALL","1990s",0,426,0,0,6.80341897142089,0,0,0,1486,"CARFAM","CARANGIDAE","JACKS"
"280","CENSTR",135,"FALL","1990s",0.000344899665551839,426,1.24500957365448e-07,1.02304225594297,6.80341897142089,0.00506950500918228,3.41909794222683e-05,0.000502555840907259,1486,"CENSTR","CENTROPRISTIS STRIATA","BLACK SEA BASS"
"281","CEPHAL",135,"FALL","1990s",0.22266237144017,426,0.0149103883043879,0.548400253289532,6.80341897142089,3.27280110743594,0.0118323136389546,0.173917168539209,1486,"CEPHAL","CEPHALOPODA","SQUIDS, CUTTLEFISH AND OCTOPODS"
"282","CITARC",135,"FALL","1990s",0,426,0,0,6.80341897142089,0,0,0,1486,"CITARC","CITHARICHTHYS ARCTIFRONS","GULF STREAM FLOUNDER"
"283","CLUFAM",135,"FALL","1990s",0.705396460423634,426,0.210014431888254,0.649667727891446,6.80341897142089,10.3682643004465,0.0444068293914723,0.652713430967753,1486,"CLUFAM","CLUPEIDAE","HERRINGS"
"284","CLUHAR",135,"FALL","1990s",0.724806647157191,426,0.136644414911496,0.510004226424295,6.80341897142089,10.6535647767966,0.0358196335743921,0.526494601094825,1486,"CLUHAR","CLUPEA HARENGUS","ATLANTIC HERRING"
"285","CNIDAR",135,"FALL","1990s",0,426,0,0,6.80341897142089,0,0,0,1486,"CNIDAR","CNIDARIA","CNIDARIA"
